groupName,groupID,subgroupID,year,log_scale_indicator,log_scale_indicator_sd,log_scale_indicator_lci,log_scale_indicator_uci,percent_diff,percent_diff_lci,percent_diff_uci
Arctic Birds: Other Arctic Birds,47,43,1997,-0.1394,0.07639,-0.2898,0.01091,-13.01,-25.16,1.097
Arctic Birds: Other Arctic Birds,47,43,1998,-0.1427,0.08092,-0.3023,0.01726,-13.29,-26.09,1.741
Arctic Birds: Other Arctic Birds,47,43,1999,-0.1452,0.08504,-0.3135,0.02239,-13.52,-26.91,2.264
Arctic Birds: Other Arctic Birds,47,43,2000,-0.1479,0.08922,-0.3237,0.02931,-13.75,-27.66,2.974
Arctic Birds: Other Arctic Birds,47,43,2001,-0.1507,0.09352,-0.3356,0.03439,-13.99,-28.51,3.499
Arctic Birds: Other Arctic Birds,47,43,2002,-0.15310000000000001,0.09734,-0.3467,0.03473,-14.19,-29.3,3.534
Arctic Birds: Other Arctic Birds,47,43,2003,-0.1552,0.1011,-0.3564,0.04157,-14.38,-29.98,4.245
Arctic Birds: Other Arctic Birds,47,43,2004,-0.1569,0.1048,-0.3646,0.04707,-14.52,-30.55,4.82
Arctic Birds: Other Arctic Birds,47,43,2005,-0.1584,0.1086,-0.3719,0.0546,-14.65,-31.06,5.612
Arctic Birds: Other Arctic Birds,47,43,2006,-0.1596,0.1125,-0.3809,0.06127,-14.75,-31.68,6.319
Arctic Birds: Other Arctic Birds,47,43,2007,-0.1599,0.1155,-0.3878,0.06405,-14.78,-32.14,6.615
Arctic Birds: Other Arctic Birds,47,43,2008,-0.16,0.1182,-0.3906,0.07147,-14.78,-32.33,7.409
Arctic Birds: Other Arctic Birds,47,43,2009,-0.1599,0.1211,-0.3958,0.07861,-14.78,-32.68,8.178
Arctic Birds: Other Arctic Birds,47,43,2010,-0.1594,0.1231,-0.4005,0.08214,-14.74,-33,8.561
Arctic Birds: Other Arctic Birds,47,43,2011,-0.1599,0.1253,-0.4048,0.08617,-14.78,-33.29,8.999
Arctic Birds: Other Arctic Birds,47,43,2012,-0.1602,0.1272,-0.4112,0.08981,-14.8,-33.71,9.396
Arctic Birds: Other Arctic Birds,47,43,2013,-0.1596,0.1287,-0.413,0.0947,-14.75,-33.83,9.933
Arctic Birds: Other Arctic Birds,47,43,2014,-0.1587,0.1298,-0.4142,0.09564,-14.68,-33.91,10.04
Arctic Birds: Other Arctic Birds,47,43,2015,-0.1577,0.1309,-0.4134,0.09978,-14.59,-33.86,10.49
Arctic Birds: Other Arctic Birds,47,43,2016,-0.1563,0.132,-0.4154,0.1023,-14.47,-33.99,10.77
Arctic Birds: Other Arctic Birds,47,43,2017,-0.1544,0.1325,-0.4151,0.1048,-14.31,-33.97,11.04
Arctic Birds: Other Arctic Birds,47,43,2018,-0.1517,0.1329,-0.4103,0.11,-14.07,-33.65,11.63
Arctic Birds: Other Arctic Birds,47,43,2019,-0.1483,0.1332,-0.4064,0.1135,-13.78,-33.39,12.02
Arctic Birds: Other Arctic Birds,47,43,2020,-0.145,0.1334,-0.4047,0.1173,-13.5,-33.28,12.45
Arctic Birds: Other Arctic Birds,47,43,2021,-0.1417,0.1335,-0.4007,0.1207,-13.21,-33.02,12.83
Arctic Birds: Arctic Shorebirds,47,44,1980,0,0,0,0,0,0,0
Arctic Birds: Arctic Shorebirds,47,44,1981,-2.23e-4,0.009908,-0.02015,0.02116,-0.0223,-1.995,2.139
Arctic Birds: Arctic Shorebirds,47,44,1982,-0.001348,0.01388,-0.02855,0.02867,-0.1347,-2.814,2.909
Arctic Birds: Arctic Shorebirds,47,44,1983,-0.004789,0.01656,-0.03734,0.02983,-0.4777,-3.665,3.028
Arctic Birds: Arctic Shorebirds,47,44,1984,-0.01116,0.01879,-0.04815,0.02742,-1.11,-4.701,2.78
Arctic Birds: Arctic Shorebirds,47,44,1985,-0.02042,0.02099,-0.0616,0.02275,-2.021,-5.974,2.301
Arctic Birds: Arctic Shorebirds,47,44,1986,-0.03198,0.02332,-0.07835,0.015,-3.147,-7.536,1.512
Arctic Birds: Arctic Shorebirds,47,44,1987,-0.04487,0.02553,-0.09627,0.00577,-4.388,-9.178,0.5786
Arctic Birds: Arctic Shorebirds,47,44,1988,-0.05862,0.02802,-0.1147,-0.003163,-5.693,-10.83,-0.3158
Arctic Birds: Arctic Shorebirds,47,44,1989,-0.07339,0.0307,-0.1354,-0.01259,-7.076,-12.66,-1.251
Arctic Birds: Arctic Shorebirds,47,44,1990,-0.08867,0.03356,-0.1563,-0.02288,-8.485,-14.47,-2.262
Arctic Birds: Arctic Shorebirds,47,44,1991,-0.1042,0.03677,-0.1773,-0.03276,-9.892,-16.25,-3.223
Arctic Birds: Arctic Shorebirds,47,44,1992,-0.1194,0.04026,-0.2,-0.04082,-11.25,-18.13,-3.999
Arctic Birds: Arctic Shorebirds,47,44,1993,-0.1344,0.04339,-0.2206,-0.04975,-12.58,-19.8,-4.853
Arctic Birds: Arctic Shorebirds,47,44,1994,-0.1491,0.0464,-0.2402,-0.05866,-13.85,-21.35,-5.697
Arctic Birds: Arctic Shorebirds,47,44,1995,-0.1642,0.04955,-0.2627,-0.06789,-15.14,-23.1,-6.564
Arctic Birds: Arctic Shorebirds,47,44,1996,-0.1795,0.05261,-0.2849,-0.07796,-16.43,-24.79,-7.5
Arctic Birds: Arctic Shorebirds,47,44,1997,-0.1952,0.05562,-0.3073,-0.08767,-17.73,-26.46,-8.394
Arctic Birds: Arctic Shorebirds,47,44,1998,-0.2116,0.05832,-0.3287,-0.09828,-19.07,-28.01,-9.36
Arctic Birds: Arctic Shorebirds,47,44,1999,-0.2284,0.06119,-0.3512,-0.1107,-20.42,-29.61,-10.48
Arctic Birds: Arctic Shorebirds,47,44,2000,-0.2466,0.06387,-0.3747,-0.1236,-21.86,-31.25,-11.62
Arctic Birds: Arctic Shorebirds,47,44,2001,-0.2665,0.06665,-0.4007,-0.1389,-23.39,-33.01,-12.97
Arctic Birds: Arctic Shorebirds,47,44,2002,-0.2889,0.06952,-0.4265,-0.1548,-25.09,-34.72,-14.34
Arctic Birds: Arctic Shorebirds,47,44,2003,-0.314,0.0724,-0.4579,-0.1753,-26.95,-36.74,-16.08
Arctic Birds: Arctic Shorebirds,47,44,2004,-0.3412,0.07519,-0.489,-0.1949,-28.91,-38.67,-17.71
Arctic Birds: Arctic Shorebirds,47,44,2005,-0.3703,0.07814,-0.5233,-0.22,-30.95,-40.74,-19.75
Arctic Birds: Arctic Shorebirds,47,44,2006,-0.4009,0.08104,-0.56,-0.2455,-33.03,-42.88,-21.77
Arctic Birds: Arctic Shorebirds,47,44,2007,-0.4333,0.08414,-0.5995,-0.2715,-35.17,-45.09,-23.78
Arctic Birds: Arctic Shorebirds,47,44,2008,-0.4665,0.08785,-0.6384,-0.2974,-37.28,-47.18,-25.73
Arctic Birds: Arctic Shorebirds,47,44,2009,-0.5001,0.09097,-0.6779,-0.3238,-39.35,-49.23,-27.66
Arctic Birds: Arctic Shorebirds,47,44,2010,-0.5335,0.09497,-0.721,-0.3492,-41.35,-51.38,-29.47
Arctic Birds: Arctic Shorebirds,47,44,2011,-0.5661,0.09828,-0.7598,-0.3761,-43.23,-53.22,-31.35
Arctic Birds: Arctic Shorebirds,47,44,2012,-0.5973,0.1011,-0.7967,-0.4014,-44.97,-54.92,-33.06
Arctic Birds: Arctic Shorebirds,47,44,2013,-0.6265,0.1037,-0.831,-0.4262,-46.55,-56.44,-34.7
Arctic Birds: Arctic Shorebirds,47,44,2014,-0.6527,0.1057,-0.8611,-0.4473,-47.93,-57.73,-36.06
Arctic Birds: Arctic Shorebirds,47,44,2015,-0.6743,0.1069,-0.8864,-0.4687,-49.05,-58.79,-37.42
Arctic Birds: Arctic Shorebirds,47,44,2016,-0.6917,0.1079,-0.9046,-0.4831,-49.93,-59.53,-38.31
Arctic Birds: Arctic Shorebirds,47,44,2017,-0.7054,0.1086,-0.9211,-0.4944,-50.61,-60.19,-39
Arctic Birds: Arctic Shorebirds,47,44,2018,-0.7159,0.1091,-0.9327,-0.5057,-51.13,-60.65,-39.69
Arctic Birds: Arctic Shorebirds,47,44,2019,-0.7244,0.1095,-0.9425,-0.5125,-51.54,-61.03,-40.1
Arctic Birds: Arctic Geese and Swans,47,42,1970,0,0,0,0,0,0,0
Arctic Birds: Arctic Geese and Swans,47,42,1971,-0.02068,0.04864,-0.1278,0.07017,-2.047,-12,7.269
Arctic Birds: Arctic Geese and Swans,47,42,1972,-0.03889,0.06697,-0.1896,0.09286,-3.814,-17.27,9.731
Arctic Birds: Arctic Geese and Swans,47,42,1973,-0.05417,0.08026,-0.2317,0.1047,-5.273,-20.68,11.04
Arctic Birds: Arctic Geese and Swans,47,42,1974,-0.06556,0.09222,-0.264,0.116,-6.346,-23.21,12.3
Arctic Birds: Arctic Geese and Swans,47,42,1975,-0.07345,0.1021,-0.292,0.1274,-7.082,-25.32,13.59
Arctic Birds: Arctic Geese and Swans,47,42,1976,-0.07855,0.1129,-0.3181,0.1437,-7.554,-27.25,15.46
Arctic Birds: Arctic Geese and Swans,47,42,1977,-0.06913,0.1251,-0.3298,0.1768,-6.679,-28.1,19.34
Arctic Birds: Arctic Geese and Swans,47,42,1978,-0.0398,0.1494,-0.3415,0.2551,-3.902,-28.93,29.06
Arctic Birds: Arctic Geese and Swans,47,42,1979,-0.004227,0.172,-0.3554,0.34,-0.4218,-29.91,40.5
Arctic Birds: Arctic Geese and Swans,47,42,1980,0.03478,0.1932,-0.3542,0.4171,3.539,-29.83,51.75
Arctic Birds: Arctic Geese and Swans,47,42,1981,0.0781,0.2124,-0.3452,0.5029,8.123,-29.19,65.36
Arctic Birds: Arctic Geese and Swans,47,42,1982,0.1246,0.2322,-0.3329,0.5939,13.27,-28.31,81.11
Arctic Birds: Arctic Geese and Swans,47,42,1983,0.1731,0.25,-0.3153,0.677,18.9,-27.04,96.79
Arctic Birds: Arctic Geese and Swans,47,42,1984,0.2246,0.2655,-0.3034,0.7539,25.18,-26.17,112.5
Arctic Birds: Arctic Geese and Swans,47,42,1985,0.278,0.2798,-0.267,0.8305,32.05,-23.43,129.4
Arctic Birds: Arctic Geese and Swans,47,42,1986,0.3324,0.2943,-0.2437,0.9133,39.42,-21.63,149.2
Arctic Birds: Arctic Geese and Swans,47,42,1987,0.3874,0.308,-0.211,1,47.31,-19.03,171.9
Arctic Birds: Arctic Geese and Swans,47,42,1988,0.4427,0.3197,-0.1818,1.078,55.69,-16.62,193.8
Arctic Birds: Arctic Geese and Swans,47,42,1989,0.4989,0.3316,-0.1469,1.159,64.69,-13.66,218.6
Arctic Birds: Arctic Geese and Swans,47,42,1990,0.5567,0.3422,-0.1165,1.232,74.5,-11,242.9
Arctic Birds: Arctic Geese and Swans,47,42,1991,0.6133,0.3526,-0.08141,1.31,84.65,-7.818,270.7
Arctic Birds: Arctic Geese and Swans,47,42,1992,0.6717,0.3632,-0.03999,1.381,95.76,-3.92,297.7
Arctic Birds: Arctic Geese and Swans,47,42,1993,0.7282,0.3737,-0.006595,1.462,107.1,-0.6573,331.7
Arctic Birds: Arctic Geese and Swans,47,42,1994,0.7857,0.3839,0.04028,1.539,119.4,4.11,366
Arctic Birds: Arctic Geese and Swans,47,42,1995,0.8434,0.3948,0.075,1.624,132.4,7.788,407.5
Arctic Birds: Arctic Geese and Swans,47,42,1996,0.9006,0.4062,0.1086,1.704,146.1,11.47,449.8
Arctic Birds: Arctic Geese and Swans,47,42,1997,0.9576,0.4166,0.1418,1.784,160.6,15.23,495.3
Arctic Birds: Arctic Geese and Swans,47,42,1998,1.016,0.4275,0.1785,1.861,176.1,19.54,542.7
Arctic Birds: Arctic Geese and Swans,47,42,1999,1.073,0.4368,0.21560000000000001,1.936,192.3,24.06,593
Arctic Birds: Arctic Geese and Swans,47,42,2000,1.127,0.4435,0.2565,2.001,208.7,29.24,639.7
Arctic Birds: Arctic Geese and Swans,47,42,2001,1.179,0.4498,0.2999,2.061,225.2,34.97,685.3
Arctic Birds: Arctic Geese and Swans,47,42,2002,1.229,0.4544,0.3407,2.127,241.8,40.59,739
Arctic Birds: Arctic Geese and Swans,47,42,2003,1.277,0.459,0.3798,2.182,258.5,46.21,786.6
Arctic Birds: Arctic Geese and Swans,47,42,2004,1.325,0.4631,0.4183,2.241,276.3,51.94,840.3
Arctic Birds: Arctic Geese and Swans,47,42,2005,1.373,0.467,0.4564,2.301,294.8,57.84,898.3
Arctic Birds: Arctic Geese and Swans,47,42,2006,1.423,0.4709,0.4955,2.352,314.9,64.13,950.9
Arctic Birds: Arctic Geese and Swans,47,42,2007,1.472,0.4748,0.5444,2.407,335.6,72.36,1010
Arctic Birds: Arctic Geese and Swans,47,42,2008,1.52,0.4809,0.5859,2.466,357.3,79.66,1078
Arctic Birds: Arctic Geese and Swans,47,42,2009,1.567,0.4873,0.6122,2.524,379.4,84.44,1148
Arctic Birds: Arctic Geese and Swans,47,42,2010,1.613,0.4924,0.6617,2.582,401.8,93.81,1222
Arctic Birds: Arctic Geese and Swans,47,42,2011,1.658,0.498,0.6938,2.641,424.7,100.1,1303
Arctic Birds: Arctic Geese and Swans,47,42,2012,1.698,0.5042,0.7194,2.686,446.4,105.3,1368
Arctic Birds: Arctic Geese and Swans,47,42,2013,1.734,0.5111,0.7378,2.744,466.2,109.1,1456
Arctic Birds: Arctic Geese and Swans,47,42,2014,1.764,0.5174,0.764,2.786,483.5,114.7,1522
Arctic Birds: Arctic Geese and Swans,47,42,2015,1.79,0.525,0.7695,2.816,498.9,115.9,1571
Arctic Birds: Arctic Geese and Swans,47,42,2016,1.811,0.5322,0.7658,2.861,511.5,115.1,1649
Arctic Birds: Arctic Geese and Swans,47,42,2017,1.824,0.541,0.7609,2.895,519.8,114,1708
Arctic Birds: Arctic Geese and Swans,47,42,2018,1.832,0.5505,0.75,2.921,524.6,111.7,1757
Arctic Birds: Arctic Geese and Swans,47,42,2019,1.833,0.5595,0.742,2.932,525.5,110,1776
Arctic Birds: Arctic Geese and Swans,47,42,2020,1.839,0.571,0.7305,2.957,529,107.6,1823
Arctic Birds: Arctic Geese and Swans,47,42,2021,1.842,0.5818,0.6951,2.983,530.6,100.4,1875
Long-Distance Migrants: All,52,0,1970,0,0,0,0,0,0,0
Long-Distance Migrants: All,52,0,1971,1.71e-4,0.0049,-0.0104,0.01057,0.0171,-1.035,1.062
Long-Distance Migrants: All,52,0,1972,7.773e-4,0.01024,-0.02087,0.02163,0.07776,-2.066,2.187
Long-Distance Migrants: All,52,0,1973,0.001989,0.0179,-0.03347,0.0368,0.1991,-3.292,3.748
Long-Distance Migrants: All,52,0,1974,0.003666,0.02536,-0.04678,0.05337,0.3673,-4.57,5.482
Long-Distance Migrants: All,52,0,1975,0.005932,0.03311,-0.05953,0.07142,0.595,-5.779,7.403
Long-Distance Migrants: All,52,0,1976,0.008044,0.04029,-0.07099,0.08726,0.8077,-6.853,9.118
Long-Distance Migrants: All,52,0,1977,0.009927,0.0465,-0.08061,0.1019,0.9977,-7.745,10.72
Long-Distance Migrants: All,52,0,1978,0.0106,0.05218,-0.09266,0.1136,1.066,-8.85,12.03
Long-Distance Migrants: All,52,0,1979,0.01042,0.05761,-0.1034,0.1215,1.047,-9.825,12.92
Long-Distance Migrants: All,52,0,1980,0.009311,0.06284,-0.1141,0.1319,0.9355,-10.78,14.1
Long-Distance Migrants: All,52,0,1981,0.008264,0.06762,-0.1238,0.1421,0.8298,-11.64,15.27
Long-Distance Migrants: All,52,0,1982,0.006018,0.07252,-0.1355,0.1496,0.6036,-12.67,16.13
Long-Distance Migrants: All,52,0,1983,0.001637,0.07734,-0.1516,0.1537,0.1639,-14.06,16.61
Long-Distance Migrants: All,52,0,1984,-0.004428,0.08158,-0.1636,0.1562,-0.4419,-15.09,16.9
Long-Distance Migrants: All,52,0,1985,-0.01165,0.08604,-0.1797,0.1577,-1.158,-16.45,17.08
Long-Distance Migrants: All,52,0,1986,-0.02036,0.09035,-0.194,0.1565,-2.016,-17.63,16.94
Long-Distance Migrants: All,52,0,1987,-0.02961,0.09452,-0.2127,0.1552,-2.918,-19.16,16.79
Long-Distance Migrants: All,52,0,1988,-0.03964,0.09842,-0.2317,0.1556,-3.887,-20.68,16.84
Long-Distance Migrants: All,52,0,1989,-0.05047,0.1021,-0.2493,0.1521,-4.922,-22.07,16.43
Long-Distance Migrants: All,52,0,1990,-0.062,0.1055,-0.269,0.148,-6.012,-23.59,15.95
Long-Distance Migrants: All,52,0,1991,-0.07443,0.1093,-0.2921,0.1401,-7.172,-25.33,15.04
Long-Distance Migrants: All,52,0,1992,-0.08821,0.1127,-0.3107,0.1323,-8.444,-26.71,14.15
Long-Distance Migrants: All,52,0,1993,-0.1025,0.1164,-0.3338,0.1272,-9.743,-28.38,13.57
Long-Distance Migrants: All,52,0,1994,-0.1175,0.1196,-0.3551,0.1175,-11.08,-29.89,12.46
Long-Distance Migrants: All,52,0,1995,-0.1331,0.1225,-0.3776,0.105,-12.46,-31.45,11.07
Long-Distance Migrants: All,52,0,1996,-0.1491,0.1254,-0.396,0.098,-13.85,-32.7,10.3
Long-Distance Migrants: All,52,0,1997,-0.1649,0.1282,-0.4166,0.08392,-15.21,-34.07,8.755
Long-Distance Migrants: All,52,0,1998,-0.1804,0.131,-0.437,0.07418,-16.5,-35.4,7.701
Long-Distance Migrants: All,52,0,1999,-0.1957,0.134,-0.4601,0.06608,-17.78,-36.88,6.832
Long-Distance Migrants: All,52,0,2000,-0.2105,0.1366,-0.4799,0.05889,-18.98,-38.12,6.066
Long-Distance Migrants: All,52,0,2001,-0.2248,0.1393,-0.5004,0.04584,-20.13,-39.37,4.69
Long-Distance Migrants: All,52,0,2002,-0.2376,0.1416,-0.5175,0.04097,-21.15,-40.4,4.182
Long-Distance Migrants: All,52,0,2003,-0.2495,0.1437,-0.5328,0.03261,-22.08,-41.31,3.315
Long-Distance Migrants: All,52,0,2004,-0.2602,0.1456,-0.5483,0.02593,-22.91,-42.21,2.627
Long-Distance Migrants: All,52,0,2005,-0.2698,0.1477,-0.5645,0.02116,-23.65,-43.14,2.139
Long-Distance Migrants: All,52,0,2006,-0.2795,0.1497,-0.5767,0.0133,-24.38,-43.82,1.339
Long-Distance Migrants: All,52,0,2007,-0.29,0.1515,-0.586,0.005446,-25.17,-44.34,0.5461
Long-Distance Migrants: All,52,0,2008,-0.3006,0.15310000000000001,-0.6006,-0.002279,-25.96,-45.15,-0.2277
Long-Distance Migrants: All,52,0,2009,-0.3104,0.155,-0.6151,-0.01046,-26.69,-45.94,-1.04
Long-Distance Migrants: All,52,0,2010,-0.3202,0.1564,-0.6277,-0.01517,-27.4,-46.62,-1.505
Long-Distance Migrants: All,52,0,2011,-0.3284,0.158,-0.6363,-0.02324,-27.99,-47.07,-2.297
Long-Distance Migrants: All,52,0,2012,-0.3351,0.1596,-0.6439,-0.02768,-28.47,-47.48,-2.73
Long-Distance Migrants: All,52,0,2013,-0.3406,0.1612,-0.6519,-0.0294,-28.86,-47.89,-2.897
Long-Distance Migrants: All,52,0,2014,-0.3443,0.1627,-0.6592,-0.02779,-29.13,-48.27,-2.74
Long-Distance Migrants: All,52,0,2015,-0.3462,0.1641,-0.665,-0.03044,-29.26,-48.57,-2.998
Long-Distance Migrants: All,52,0,2016,-0.3464,0.1655,-0.6708,-0.02331,-29.27,-48.87,-2.304
Long-Distance Migrants: All,52,0,2017,-0.3454,0.1671,-0.6709,-0.01886,-29.2,-48.88,-1.868
Long-Distance Migrants: All,52,0,2018,-0.3439,0.1683,-0.6716,-0.01714,-29.1,-48.91,-1.699
Long-Distance Migrants: All,52,0,2019,-0.3422,0.1693,-0.67,-0.01114,-28.98,-48.83,-1.108
Long-Distance Migrants: All,52,0,2020,-0.3397,0.17,-0.67,-0.006147,-28.8,-48.83,-0.6128
Long-Distance Migrants: All,52,0,2021,-0.3383,0.1705,-0.6695,-0.005047,-28.7,-48.8,-0.5034
Long-Distance Migrants: All,52,0,2022,-0.3373,0.1706,-0.6686,-0.003824,-28.63,-48.76,-0.3816
Long-Distance Migrants: Short-Distance Migrants,52,35,1970,0,0,0,0,0,0,0
Long-Distance Migrants: Short-Distance Migrants,52,35,1971,0.001032,0.003312,-0.00598,0.00838,0.1033,-0.5963,0.8415
Long-Distance Migrants: Short-Distance Migrants,52,35,1972,0.002059,0.008154,-0.01462,0.01882,0.2061,-1.451,1.9
Long-Distance Migrants: Short-Distance Migrants,52,35,1973,0.00236,0.01565,-0.02823,0.03308,0.2363,-2.784,3.363
Long-Distance Migrants: Short-Distance Migrants,52,35,1974,0.001201,0.02307,-0.04382,0.04666,0.1202,-4.288,4.776
Long-Distance Migrants: Short-Distance Migrants,52,35,1975,-0.001127,0.03137,-0.06232,0.06018,-0.1127,-6.042,6.203
Long-Distance Migrants: Short-Distance Migrants,52,35,1976,-0.004476,0.03999,-0.08322,0.07306,-0.4466,-7.985,7.579
Long-Distance Migrants: Short-Distance Migrants,52,35,1977,-0.008274,0.04777,-0.1018,0.08612,-0.824,-9.677,8.994
Long-Distance Migrants: Short-Distance Migrants,52,35,1978,-0.01254,0.05428,-0.1179,0.09443,-1.246,-11.13,9.903
Long-Distance Migrants: Short-Distance Migrants,52,35,1979,-0.01681,0.05999,-0.1346,0.1004,-1.667,-12.6,10.56
Long-Distance Migrants: Short-Distance Migrants,52,35,1980,-0.02037,0.06492,-0.1469,0.1077,-2.017,-13.66,11.38
Long-Distance Migrants: Short-Distance Migrants,52,35,1981,-0.02362,0.07015,-0.1584,0.1141,-2.334,-14.65,12.09
Long-Distance Migrants: Short-Distance Migrants,52,35,1982,-0.02616,0.07457,-0.1708,0.1208,-2.582,-15.7,12.84
Long-Distance Migrants: Short-Distance Migrants,52,35,1983,-0.02848,0.07892,-0.1828,0.1265,-2.808,-16.71,13.48
Long-Distance Migrants: Short-Distance Migrants,52,35,1984,-0.02919,0.08313,-0.1902,0.1338,-2.877,-17.32,14.32
Long-Distance Migrants: Short-Distance Migrants,52,35,1985,-0.02912,0.08686,-0.1976,0.141,-2.87,-17.93,15.14
Long-Distance Migrants: Short-Distance Migrants,52,35,1986,-0.029,0.09064,-0.2051,0.1509,-2.859,-18.55,16.29
Long-Distance Migrants: Short-Distance Migrants,52,35,1987,-0.02773,0.09437,-0.2122,0.1592,-2.735,-19.12,17.26
Long-Distance Migrants: Short-Distance Migrants,52,35,1988,-0.02644,0.098,-0.2191,0.1688,-2.61,-19.67,18.39
Long-Distance Migrants: Short-Distance Migrants,52,35,1989,-0.02548,0.1016,-0.2245,0.1752,-2.516,-20.1,19.15
Long-Distance Migrants: Short-Distance Migrants,52,35,1990,-0.02477,0.1051,-0.229,0.1842,-2.446,-20.46,20.22
Long-Distance Migrants: Short-Distance Migrants,52,35,1991,-0.02529,0.1088,-0.2388,0.1917,-2.498,-21.25,21.13
Long-Distance Migrants: Short-Distance Migrants,52,35,1992,-0.02649,0.1123,-0.2465,0.1958,-2.614,-21.85,21.62
Long-Distance Migrants: Short-Distance Migrants,52,35,1993,-0.02974,0.1163,-0.256,0.2017,-2.93,-22.58,22.35
Long-Distance Migrants: Short-Distance Migrants,52,35,1994,-0.03367,0.1201,-0.2688,0.2046,-3.311,-23.57,22.7
Long-Distance Migrants: Short-Distance Migrants,52,35,1995,-0.03846,0.1245,-0.2809,0.2066,-3.773,-24.49,22.95
Long-Distance Migrants: Short-Distance Migrants,52,35,1996,-0.0441,0.1283,-0.294,0.2091,-4.314,-25.47,23.26
Long-Distance Migrants: Short-Distance Migrants,52,35,1997,-0.04971,0.1322,-0.3075,0.2085,-4.849,-26.47,23.19
Long-Distance Migrants: Short-Distance Migrants,52,35,1998,-0.05552,0.1355,-0.3179,0.2122,-5.401,-27.23,23.63
Long-Distance Migrants: Short-Distance Migrants,52,35,1999,-0.06101,0.1383,-0.3288,0.2113,-5.918,-28.02,23.53
Long-Distance Migrants: Short-Distance Migrants,52,35,2000,-0.06575,0.1409,-0.3397,0.2118,-6.363,-28.8,23.59
Long-Distance Migrants: Short-Distance Migrants,52,35,2001,-0.06966,0.1429,-0.3467,0.2139,-6.729,-29.3,23.84
Long-Distance Migrants: Short-Distance Migrants,52,35,2002,-0.07167,0.145,-0.3531,0.2142,-6.916,-29.75,23.88
Long-Distance Migrants: Short-Distance Migrants,52,35,2003,-0.07169,0.147,-0.3594,0.2153,-6.918,-30.19,24.02
Long-Distance Migrants: Short-Distance Migrants,52,35,2004,-0.06997,0.1487,-0.3614,0.2208,-6.758,-30.33,24.7
Long-Distance Migrants: Short-Distance Migrants,52,35,2005,-0.06728,0.1507,-0.3581,0.2309,-6.506,-30.1,25.97
Long-Distance Migrants: Short-Distance Migrants,52,35,2006,-0.06498,0.1525,-0.3608,0.2355,-6.292,-30.29,26.55
Long-Distance Migrants: Short-Distance Migrants,52,35,2007,-0.06341,0.1541,-0.3637,0.2401,-6.144,-30.49,27.14
Long-Distance Migrants: Short-Distance Migrants,52,35,2008,-0.06321,0.1555,-0.3646,0.2454,-6.126,-30.55,27.82
Long-Distance Migrants: Short-Distance Migrants,52,35,2009,-0.06417,0.1572,-0.3711,0.2467,-6.216,-31.01,27.97
Long-Distance Migrants: Short-Distance Migrants,52,35,2010,-0.06597,0.159,-0.3741,0.2491,-6.384,-31.21,28.29
Long-Distance Migrants: Short-Distance Migrants,52,35,2011,-0.06871,0.161,-0.3813,0.2515,-6.64,-31.7,28.6
Long-Distance Migrants: Short-Distance Migrants,52,35,2012,-0.07129,0.1628,-0.386,0.2533,-6.881,-32.02,28.83
Long-Distance Migrants: Short-Distance Migrants,52,35,2013,-0.07369,0.1647,-0.394,0.2532,-7.104,-32.56,28.82
Long-Distance Migrants: Short-Distance Migrants,52,35,2014,-0.07582,0.1666,-0.401,0.2536,-7.302,-33.04,28.86
Long-Distance Migrants: Short-Distance Migrants,52,35,2015,-0.07774,0.1684,-0.4027,0.2525,-7.48,-33.15,28.72
Long-Distance Migrants: Short-Distance Migrants,52,35,2016,-0.08054,0.1701,-0.412,0.2529,-7.738,-33.77,28.77
Long-Distance Migrants: Short-Distance Migrants,52,35,2017,-0.08443,0.1712,-0.4167,0.2516,-8.097,-34.08,28.61
Long-Distance Migrants: Short-Distance Migrants,52,35,2018,-0.08895,0.1726,-0.4255,0.2487,-8.511,-34.66,28.24
Long-Distance Migrants: Short-Distance Migrants,52,35,2019,-0.09374,0.1732,-0.4298,0.2449,-8.948,-34.93,27.75
Long-Distance Migrants: Short-Distance Migrants,52,35,2020,-0.09865,0.1739,-0.437,0.2424,-9.394,-35.4,27.43
Long-Distance Migrants: Short-Distance Migrants,52,35,2021,-0.103,0.1742,-0.439,0.2384,-9.788,-35.53,26.92
Long-Distance Migrants: Short-Distance Migrants,52,35,2022,-0.1115,0.1746,-0.4457,0.2292,-10.55,-35.96,25.76
Long-Distance Migrants: Residents,52,36,1970,0,0,0,0,0,0,0
Long-Distance Migrants: Residents,52,36,1971,0.004456,0.008612,-0.014,0.02221,0.4466,-1.391,2.246
Long-Distance Migrants: Residents,52,36,1972,0.009396,0.01424,-0.01907,0.03772,0.944,-1.889,3.844
Long-Distance Migrants: Residents,52,36,1973,0.0145,0.02242,-0.03058,0.05892,1.461,-3.011,6.069
Long-Distance Migrants: Residents,52,36,1974,0.01928,0.03623,-0.05229,0.09045,1.947,-5.095,9.467
Long-Distance Migrants: Residents,52,36,1975,0.02327,0.0551,-0.085319999999999993,0.1306,2.354,-8.178,13.95
Long-Distance Migrants: Residents,52,36,1976,0.02551,0.0741,-0.1204,0.1715,2.584,-11.34,18.7
Long-Distance Migrants: Residents,52,36,1977,0.02902,0.09116,-0.1517,0.2072,2.944,-14.08,23.02
Long-Distance Migrants: Residents,52,36,1978,0.03262,0.1061,-0.1782,0.2402,3.316,-16.32,27.15
